id_fibra,banda_hz,banda_min_hz,banda_max_hz,risposta_dbfs,rumore_dbfs,snr_db,banda_coperta,risposta_std_db,std_sospetta,registrazione_sospetta,n_registrazioni_sweep,n_registrazioni_escluse_clip,confidenza_allineamento_min,confidenza_allineamento_media,confidenza_allineamento_max,significativita_min_fibra,significativita_media_fibra,n_allineamenti_incerti_fibra,std_offset_ms_fibra,copertura_pct_fibra,snr_medio_fibra,snr_minimo_fibra,banda_piu_debole_fibra
fibra2,196-260Hz,195.82967247219528,260.4561162082451,-69.85313051018223,-77.77610145217996,7.9229709419977326,True,0.9962627680328944,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,260-346Hz,260.4561162082451,346.41016151377556,-70.06426611330191,-77.83881058858162,7.774544475279711,True,1.130745247271405,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,346-461Hz,346.41016151377556,460.7302057136375,-70.064174405382,-78.02501056793844,7.960836162556433,True,2.2073153265888776,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,461-613Hz,460.7302057136375,612.777412560081,-70.03762364504684,-78.16994783156518,8.132324186518346,True,1.6567859575660597,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,613-815Hz,612.777412560081,815.0022566074459,-70.35015886994765,-78.34190755945708,7.991748689509436,True,1.0740037913609346,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,815-1084Hz,815.0022566074459,1083.9640376106447,-70.4655101359996,-78.60354110432078,8.138030968321189,True,1.2230166795365451,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,1084-1442Hz,1083.9640376106447,1441.686848480853,-71.4288633065616,-78.93202280780693,7.503159501245335,True,0.8803837089608462,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,1442-1917Hz,1441.686848480853,1917.463031028364,-72.32027230772042,-79.41111344030304,7.090841132582625,True,0.8002636645518191,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,1917-2550Hz,1917.463031028364,2550.251796522036,-71.90081114270005,-79.62009354858824,7.719282405888194,True,0.6757344775695548,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,2550-3392Hz,2550.251796522036,3391.8694235141465,-70.82655377810002,-79.95597544968798,9.129421671587963,True,0.48931489904507675,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,3392-4511Hz,3391.8694235141465,4511.232264147444,-71.35152378407501,-80.25306966547082,8.901545881395805,True,0.5411111813620899,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra2,4511-6000Hz,4511.232264147444,6000.0,-84.79490735705181,-95.89484584369497,11.099938486643154,True,0.4046294098773782,False,,15,0,0.0032332093544605953,0.01176825368548093,0.02196050214699799,4.927031806183313,7.637977035976402,1,669.0312237472667,85.0,8.067984044418466,5.236811337665756,20-27Hz
fibra4,20-27Hz,20.0,26.600270829256047,-71.45951928738099,-75.47314790893448,4.013628621553494,False,0.8251611202309475,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
