id_fibra,classe,file,durata_s,rms_dbfs,picco_dbfs,crest_db,clipping_pct,baricentro_hz,banda_spettrale_hz,flatness_spettrale,rolloff_85_hz,rolloff_95_hz,picco_spettrale_hz,energia_bassa_pct,energia_media_pct,energia_alta_pct,livello_banda_bassa_db,livello_banda_media_db,livello_banda_alta_db,kurtosis,skewness,zero_crossing_rate_hz
fibra2,RUMORE_AMBIENTALE,campione_1785919024855.wav,1.5,-44.67534777240937,-26.46322626503219,18.212121507377176,0.0,5995.3029865494855,3947.472444342764,0.2580253702968703,11098.0,11836.666666666666,4.0,9.918580547282938,16.225650458304663,73.8557689944124,73.8228495184198,75.9603754326517,82.5421985175035,3.338994317356355,0.03896160943928999,4589.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919026371.wav,1.5,-44.087592795930476,-28.405611441949432,15.681981353981044,0.0,5995.635449517281,3954.532882476769,0.2553155483933757,11006.0,11749.333333333332,52.0,8.430312793211002,18.180347875843356,73.38933933094565,73.94658727374873,77.28417227720448,83.34448016742697,3.295722910264689,-0.026109368498219574,4549.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919027889.wav,1.5,-44.168105277543496,-27.67021258493478,16.497892692608715,0.0,5995.813389782818,3960.5275614128327,0.2545482492150375,11084.666666666666,11778.0,37.33333333333333,9.385431272379098,16.828091129298844,73.78647759832208,73.90317842492391,76.4389846388824,82.85840387289461,3.2890867759444387,0.04524188688004001,4548.0
fibra2,RUMORE_AMBIENTALE,campione_1785919029413.wav,1.5,-44.58617529538265,-27.97684360183059,16.60933169355206,0.0,5995.240309952358,3977.4559770827655,0.25267153056960484,11098.666666666666,11803.333333333332,2.0,9.507450041940167,17.85293552652222,72.63961443153761,73.86531073181145,76.6017665773616,82.69640551444684,3.16360949850729,-0.06075460210916868,4510.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785919030954.wav,1.5,-44.90194795634734,-29.45748819234954,15.444459763997802,0.0,5995.138021490037,3937.196547957785,0.25811162463900855,11014.0,11785.333333333332,6.0,8.853183361928467,16.967057748349777,74.17975888972175,73.10530047989526,75.9303712681475,82.33716006210031,3.1729076198090533,0.0045055713613010575,4617.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919032458.wav,1.5,-45.025005642270976,-30.265677180860994,14.759328461409982,0.0,5995.605912165613,3899.2812726168486,0.2635018487572741,10924.666666666666,11751.333333333332,3.333333333333333,8.324708574372501,16.29457290455889,75.38071852106862,72.86426591612351,75.78100534348644,82.43317825430644,2.9752478846507318,-0.015026048719638838,4694.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785919033981.wav,1.5,-44.734306178910124,-28.239766033014032,16.494540145896092,0.0,5995.141569032167,3934.1285214231953,0.25727531293806066,11052.0,11837.333333333332,2.0,9.498481432230017,16.015556358433088,74.48596220933689,73.5680394265433,75.83691794612743,82.512241969097,3.2246904164821037,0.03094644484999316,4611.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919035515.wav,1.5,-44.69261948653626,-27.075650254285794,17.616969232250465,0.0,5995.252036356413,3935.7437670459726,0.26090961261480133,11039.333333333332,11743.333333333332,6.0,9.10060034946209,16.426403788626033,74.47299586191185,73.39310468858044,75.95782920314184,82.52239250776007,3.427759675784692,0.013508059961188503,4642.0
fibra2,RUMORE_AMBIENTALE,campione_1785919036866.wav,1.5,-44.490247196321945,-27.87123878215153,16.619008414170416,0.0,5995.588314605562,3977.8982021710235,0.2540369760821786,11126.0,11824.666666666666,10.0,10.112932636466955,16.79612343281668,73.09094393071636,74.12082308967199,76.3241425216661,82.71068765210552,3.2544843941263855,0.040898095456836966,4548.0
fibra2,RUMORE_AMBIENTALE,campione_1785919038389.wav,1.5,-44.02743308908101,-25.720481572962516,18.30695151611849,0.0,5996.011254706795,3949.8011498812075,0.26006625414256124,11053.333333333332,11771.333333333332,7.333333333333333,8.916482019186255,17.32385029799412,73.75966768281963,73.96393462962244,76.84844347013338,83.14018876221203,3.8181455726753555,-0.05437559707394954,4514.0
